Object ID,Circularity Factor ,Total Intensity GFP,Mean Intensity GFP,Total Intensity mCherry,Mean Intensity mCherry,Total Intensity Brightfield,Mean Intensity Brightfield,Area ,Well ,Center X ,Center Y ,Parent Object ID (Well),Parent Trace ID,R01
1596,1.0377685,6593168,5535.8252,2281616,1915.7145,77870480,65382.434,1191,16,52,229,15,-1,1
1597,1.0493402,1640976,1993.8955,2031055.9,2467.8687,53662736,65203.809,823,16,965,228,15,-1,1
1598,1.0929677,10532783,9247.3955,2923264,2566.5181,74644368,65535,1139,16,1052,234,15,-1,1
1599,1.0721342,5536560,11462.857,952320,1971.677,31653404,65535,483,16,376,230,15,-1,1
1600,1.1402857,6736128,10160.072,1627744,2455.1191,43449704,65535,663,16,1094,231.5,15,-1,1
1601,1.2182458,1145232,3309.9192,757456,2189.1792,22675110,65535,346,16,1729,231.5,15,-1,1
1602,1.0458383,19109120,9729.6943,4291904,2185.2871,128710740,65535,1964,16,1272,249.5,15,-1,1
1603,1.0634755,9031328,8742.8154,2092864,2026.0059,67697656,65535,1033,16,301,241,15,-1,1
1604,1.028209,5701648,6803.876,1759920.1,2100.1433,54918328,65535,838,16,1131,241,15,-1,1
1605,1.0681135,11202432,7828.394,2826624,1975.2788,93774496,65530.742,1431,16,1600.5,245.5,15,-1,1
1606,1.0447068,10348016,9272.416,2208528,1978.9678,73137056,65535,1116,16,434,248,15,-1,1
1607,1.0168378,15644799,9143.6582,4540864,2653.9241,112117380,65527.395,1711,16,878,252,15,-1,1
1608,1.1631893,6812400,8400,1680960,2072.7004,53148884,65535,811,16,674.5,251.5,15,-1,1
1609,1.0865594,8949200,8098.8237,2112464,1911.7322,72415744,65534.609,1105,16,81.5,261.5,15,-1,1
1610,1.1562001,10310608,11756.68,1729936,1972.561,57474196,65535,877,16,620,261.5,15,-1,1
1611,1.0679306,3705664,4303.9072,1631920,1895.3774,56411576,65518.672,861,16,1955,256.5,15,-1,1
1612,1.0466634,12242432,8038.3662,3043184,1998.151,99779200,65514.906,1523,16,217.5,266.5,15,-1,1
1613,1.0697596,20151072,9496.2637,4338208,2044.3959,139026430,65516.699,2122,16,1761.5,269,15,-1,0
1614,1.0172915,13456209,8296.0596,3267120,2014.254,106297770,65535,1622,16,1915,270.5,15,-1,1
1615,1.0551804,6950192,9830.54,1474032,2084.9109,46333244,65535,707,16,1681,262.5,15,-1,1
1616,1.050386,9865905,8920.3477,2204416,1993.1428,72402512,65463.395,1106,16,1818.5,269,15,-1,1
1617,1.0280156,11767024,6697.2246,3358560,1911.531,115131270,65527.191,1757,16,24.5,276.5,15,-1,1
1618,1.0550674,11566832,9877.7383,3024608,2582.9275,76741488,65535,1171,16,1021,277.5,15,-1,1
1619,1.0337251,15435233,9242.6543,4460560,2670.9939,109443450,65535,1670,16,1066,282.5,15,-1,1
1620,1.0966561,6076720,10405.343,1499008,2566.7944,38272440,65535,584,16,925,270.5,15,-1,1
1621,1.0878249,1604480,8963.5752,355456,1985.7877,11730765,65535,179,16,651,268,15,-1,1
1622,1.0638004,9957120,8532.2363,2276704,1950.9032,76404240,65470.645,1167,16,267,279,15,-1,1
1623,1.0762527,7260848,10183.518,1423200,1996.0729,46726456,65535,713,16,345,278.5,15,-1,1
1624,1.0465866,806624,3163.2314,482400,1891.7646,16705043,65509.973,255,16,323,272,15,-1,1
1625,1.0523037,1585296,2561.0598,1148432,1855.3021,40522176,65463.937,619,16,184.5,281,15,-1,1
1626,1.1041988,7288319.5,8504.457,1673856,1953.1575,56160296,65531.27,857,16,1973.5,287.5,15,-1,1
1627,1.0415322,12939264,9945.6299,2662384,2046.4136,85261032,65535,1301,16,582.5,291.5,15,-1,1
1628,1.0324979,2542880,3255.9282,1477408,1891.6876,51169160,65517.488,781,16,1662,288,15,-1,1
1629,1.0403451,16485312,9985.0469,3377056,2045.4609,108198290,65535,1651,16,1700,299.5,15,-1,1
1630,1.101068,878800,3105.3003,533392,1884.7773,18534858,65494.195,283,16,1946.5,284,15,-1,1
1631,1.1662405,337200,1905.0847,324048,1830.7797,6142128,34701.289,177,16,1571,284.5,15,-1,1
1632,1.0296573,10450128,12165.457,1842703.9,2145.1733,56294564,65535,859,16,1430,297,15,-1,1
1633,1.0359332,13359664,9659.916,2826848,2043.9971,90634904,65535,1383,16,1846,309,15,-1,1
1634,1.1535214,2439456,8104.5049,803936,2670.8838,19723188,65525.543,301,16,1036.5,300.5,15,-1,1
1635,1.051249,9821648,10937.247,1816128,2022.4143,58850432,65535,898,16,782,312,15,-1,1
1636,1.0331457,10508032,8076.8887,2502400,1923.4435,85261032,65535,1301,16,1941,313.5,15,-1,1
1637,1.0594398,15163440,8299.6387,3735472,2044.5933,119706530,65520.816,1827,16,364,322.5,15,-1,1
1638,1.0382352,17314752,10043.359,3869135.8,2244.2783,112980970,65534.203,1724,16,622,325.5,15,-1,1
1639,1.0423644,12241792,10184.52,2377200,1977.7039,78773072,65535,1202,16,533,326.5,15,-1,1
1640,1.1090973,3651248,6394.48,1143072,2001.8774,37419380,65533.066,571,16,809.5,319,15,-1,1
1641,1.0327023,12405984,10053.472,2436640,1974.5867,80870192,65535,1234,16,1655,325,15,-1,1
1642,1.0269488,11502319,8609.5205,2682880,2008.1437,87545520,65528.082,1336,16,266.5,328.5,15,-1,1
1643,1.0535104,10866912,6758.0298,3067968,1907.9403,105356510,65520.219,1608,16,182,331.5,15,-1,1
1644,1.1350415,5090592,8171.0947,1187184,1905.5923,40828304,65535,623,16,303.5,325.5,15,-1,1
1645,1.0568689,1581056,3982.5088,758608,1910.8514,26008822,65513.406,397,16,1571.5,337.5,15,-1,1
1646,1.0235933,17855280,9241.8633,4884224,2528.0662,126605850,65530.977,1932,16,946.5,352,15,-1,1
1647,1.0158069,7698992,8019.7832,1908256,1987.7667,62906548,65527.652,960,16,1619,345.5,15,-1,1
1648,1.1199555,3891952,6698.7124,1292096,2223.9175,38075836,65535,581,16,222,343,15,-1,1
1649,1.0379263,13782032,9356.4375,3066224,2081.6184,96533056,65535,1473,16,1554.5,360,15,-1,1
1650,1.044532,3262592,3617.0642,1714032,1900.2572,59112568,65535,902,16,749.5,356.5,15,-1,1
1651,1.0346058,15571504,11341.227,2939503.8,2140.9351,89973432,65530.539,1373,16,583.5,363,15,-1,1
1652,1.1494281,5435984,11301.422,1001104.1,2081.2974,31522336,65535,481,16,1729.5,355,15,-1,1
1653,1.1769679,7828144.5,8390.2939,1853232,1986.3151,61144156,65535,933,16,327,362,15,-1,0
1654,1.0407075,21804334,9338.0449,4693904,2010.2373,153024220,65535,2335,16,1261,373.5,15,-1,0
1655,1.060994,11119328,7970.8442,2697904,1933.9813,91415280,65530.668,1395,16,58,373.5,15,-1,1
1656,1.036383,2976208,3801.032,1498320,1913.5632,51148240,65323.422,783,16,373.5,364.5,15,-1,1
1657,1.1542025,2562512,9217.6689,589296,2119.7698,18218730,65535,278,16,450.5,360,15,-1,1
1658,1.1219171,6688336,9938.0918,1431615.9,2127.2153,44105056,65535,673,16,407,367.5,15,-1,1
1659,1.0339394,8786992,9367.7949,1956048.1,2085.3391,61471832,65535,938,16,628,368.5,15,-1,1
1660,1.0424241,5493808,9880.9492,1144080,2057.6978,36437460,65535,556,16,150.5,367.5,15,-1,1
1661,1.0811321,6003280.5,9193.3848,1430912.1,2191.2896,42794356,65535,653,16,1375.5,368.5,15,-1,1
1662,1.0192741,7583168,6559.834,2236704,1934.8651,75544088,65349.559,1156,16,191,374.5,15,-1,1
1663,1.0195064,11457647,9151.4756,2432160,1942.6198,82047968,65533.52,1252,16,1595.5,381,15,-1,1
1664,1.0305187,15759727,8949.3057,3549584,2015.6638,115277990,65461.664,1761,16,235,385,15,-1,1
1665,1.0483512,7167328,11504.539,1581264,2538.1445,40828304,65535,623,16,979.5,379.5,15,-1,1
1666,1.0282066,13848512,8957.6406,3077760,1990.7892,101317110,65535,1546,16,1707.5,394,15,-1,1
1667,1.0296941,10660032,8905.624,2461888,2056.7151,78368616,65470.859,1197,16,1310,391,15,-1,1
1668,1.0232176,14502912,6824.8999,4521520,2127.7742,139139020,65477.187,2125,16,776,397.5,15,-1,0
1669,1.0175696,14837808,8331.167,3487856,1958.3695,116698210,65523.98,1781,16,1659,396.5,15,-1,1
1670,1.0275372,5384496,4606.0703,2286224,1955.7091,76586552,65514.586,1169,16,281,394.5,15,-1,1
1671,1.0487731,10975312,7501.9219,2907808,1987.5653,95730760,65434.559,1463,16,357,399,15,-1,1
1672,1.0286984,3463456,7215.5332,1040528,2167.7666,31437158,65494.078,480,16,732.5,391,15,-1,1
1673,1.0098964,9516208,8994.5254,2067520,1954.1777,69336032,65535,1058,16,2016,398,15,-1,1
1674,1.0946808,2957776,9185.6396,645136,2003.528,21102270,65535,322,16,1742,390.5,15,-1,1
1675,1.0247675,16266881,8797.6641,3798688,2054.4553,121170380,65532.922,1849,16,1402.5,406,15,-1,1
1676,1.0723804,10957696,9041.0029,2348400,1937.6238,79428416,65535,1212,16,473,403,15,-1,1
1677,1.0466815,13006160,9951.1553,2712848,2075.6296,85654248,65535,1307,16,1542,412,15,-1,1
1678,1.0772011,4087920.2,9687.0146,865920,2051.9431,27655626,65534.66,422,16,318.5,405,15,-1,1
1679,1.0471053,6607040,4620.3076,2742688,1917.9636,93677720,65508.895,1430,16,397.5,416.5,15,-1,1
1680,1.0216803,12625664,8671.4727,2974576,2042.978,95415648,65532.727,1456,16,942,422.5,15,-1,1
1681,1.0919568,11448064,11887.917,1876432,1948.5275,63110204,65535,963,16,1742.5,419,15,-1,1
1682,1.0190206,5382528,4074.5859,2508176,1898.6949,86570216,65533.852,1321,16,1263.5,426,15,-1,1
1683,1.0236415,4577040,3945.7241,2204832,1900.7173,75953120,65476.824,1160,16,232.5,430,15,-1,1
1684,1.030291,14238768,6582.8794,4184896,1934.7646,141741890,65530.23,2163,16,294.5,439,15,-1,0
1685,1.1608433,7913583.5,9592.2227,1847615.9,2239.5344,54066376,65535,825,16,723.5,432.5,15,-1,1
1686,1.0366089,11100208,7850.2178,2959968,2093.3296,92662808,65532.398,1414,16,1308.5,437.5,15,-1,1
1687,1.0333617,10853536,9804.459,2201376,1988.5962,72529760,65519.207,1107,16,1785,435,15,-1,1
1688,1.0753305,3063696,3805.8335,1526000,1895.6522,52755676,65535,805,16,1819.5,438,15,-1,1
1689,1.0563313,8846400,12052.316,1492528,2033.4169,48102688,65535,734,16,1224.5,438,15,-1,1
1690,1.1064599,7866384,10323.339,1608016.1,2110.2573,49937672,65535,762,16,1505.5,440.5,15,-1,1
1691,1.041805,17163760,11329.215,3011232,1987.6119,99154720,65448.66,1515,16,1582,448,15,-1,1
1692,1.0371656,3443056.2,4684.4302,1399344,1903.8694,48131180,65484.598,735,16,1666,439.5,15,-1,1
1693,1.0143746,11993216,8011.5005,2871504,1918.1724,98105896,65535,1497,16,1857,450,15,-1,1
1694,1.0786227,10962656,11877.2,1847168,2001.2654,60488804,65535,923,16,1025,447,15,-1,1
1695,1.0737466,4070064,7593.4028,1019808,1902.6268,35126760,65535,536,16,120.5,443,15,-1,1
1696,1.1341647,12636992,20349.424,1571791.9,2531.0659,40697236,65535,621,16,478,445,15,-1,1
1697,1.0843964,12681296,8139.4712,3001808,1926.7061,101989370,65461.727,1558,16,362.5,455,15,-1,1
1698,1.1386543,1706880,6229.4893,610608,2228.4963,17745288,64763.828,274,16,405,445.5,15,-1,1
1699,1.0722963,9145600,9812.876,2034303.9,2182.7295,61078620,65535,932,16,907,453,15,-1,1
1700,1.1224226,14749472,8600.2754,3457664,2016.1306,112392530,65535,1715,16,979.5,459.5,15,-1,0
1701,1.1089489,8394464,8419.7236,2028176,2034.2788,65338396,65535,997,16,651.5,464.5,15,-1,1
1702,1.0507966,8168128,7771.7681,2033568,1934.8887,68846288,65505.504,1051,16,158.5,463,15,-1,1
1703,1.0511288,2531808,6251.3779,868528.06,2144.5137,26493656,65416.434,405,16,250.5,459,15,-1,1
1704,1.0434035,4249888,7240.0137,1158992,1974.4327,38462820,65524.398,587,16,1249,460.5,15,-1,1
1705,1.0224936,19000048,8547.0303,4420000,1988.3041,145460260,65434.211,2223,16,209.5,474,15,-1,0
1706,1.0254918,11173856,8338.6982,2718448,2028.6925,87687248,65438.246,1340,16,1719,471.5,15,-1,1
1707,1.1514927,13815552,18274.539,1730224,2288.656,49543292,65533.457,756,16,423,468,15,-1,1
1708,1.1665259,5424592,11254.34,948176,1967.1702,31587870,65535,482,16,1754,467.5,15,-1,1
1709,1.0655149,5863632,11319.753,1071456.1,2068.448,33947128,65535,518,16,1276.5,470,15,-1,1
1710,1.0364017,14194064,7590.4087,3914576,2093.3562,122424900,65467.859,1870,16,1804,476.5,15,-1,1
1711,1.1050072,6004736,5680.9233,2379744,2251.4133,68486096,64792.898,1057,16,757.5,474.5,15,-1,1
1712,1.0364888,12853872,6443.0435,3946192,1978.0411,130742330,65535,1995,16,1667.5,481,15,-1,1
1713,1.0424374,11934256,10459.471,2254800,1976.1613,74775432,65535,1141,16,1474.5,480.5,15,-1,1
1714,1.026785,8349279.5,10059.373,1685168,2030.3229,54394048,65535,830,16,1514.5,478.5,15,-1,1
1715,1.1287344,12590897,9914.0918,2503216,1971.0363,83223696,65530.469,1270,16,916,482.5,15,-1,1
1716,1.0586534,12540176,8028.2817,3019984,1933.4084,102353090,65526.945,1562,16,332,489.5,15,-1,1
1717,1.0481773,4828208,4756.855,1930368,1901.8405,66312784,65332.793,1015,16,288,486.5,15,-1,1
1718,1.0576957,6967520,8909.8721,1523216,1947.8466,51014852,65236.383,782,16,126.5,489,15,-1,1
1719,1.1341573,2806416,9481.1348,586240,1980.5405,19398360,65535,296,16,1218,486,15,-1,1
1720,1.0548027,9159520,10788.599,1673408,1971.0342,55639216,65535,849,16,826.5,497,15,-1,1
1721,1.0445339,3053104,7002.5322,868000,1990.8257,28573260,65535,436,16,449.5,495,15,-1,1
1722,1.0260366,2628576,3776.6897,1357536,1950.4828,45606364,65526.387,696,16,611,498,15,-1,1
1723,1.0157942,1872592,2721.7908,1295408,1882.8605,45086516,65532.727,688,16,999,498,15,-1,1
1724,1.023878,13382096,10061.727,2663216,2002.4181,87161552,65535,1330,16,1750.5,507,15,-1,1
1725,1.0768393,401680,1969.0197,371856,1822.8235,13369140,65535,204,16,163,495.5,15,-1,1
1726,1.0979535,10004272,11867.464,1890176,2242.2017,55246004,65535,843,16,939.5,509,15,-1,1
1727,1.0317819,10784496,9759.7246,2116368,1915.2651,72413616,65532.684,1105,16,1499.5,512.5,15,-1,1
1728,1.0257317,11015216,11510.152,2065631.9,2158.4451,62713476,65531.324,957,16,710,514,15,-1,1
1729,1.0408638,11842848,7848.1431,3069824,2034.3433,98876432,65524.473,1509,16,1706,519,15,-1,1
1730,1.3126648,3903280,11936.636,663712,2029.7003,21429944,65535,327,16,419.5,512,15,-1,0
1731,1.0489049,13327121,11294.17,2349248,1990.8882,77331296,65535,1180,16,1441.5,520.5,15,-1,1
1732,1.0828331,7060304,11224.648,1244208,1978.0731,41221516,65535,629,16,769,517.5,15,-1,1
1733,1.0613714,13569183,18977.879,1698112.1,2374.9819,46857524,65535,715,16,581.5,519.5,15,-1,1
1734,1.0726291,1603024,2996.3066,1008848,1885.6971,35051756,65517.301,535,16,1624.5,516,15,-1,1
1735,1.0413403,14001616,7705.8975,3622080,1993.4397,119076470,65534.656,1817,16,1656.5,529,15,-1,1
1736,1.0949442,5872688,9936.8662,1162384,1966.8088,38731184,65535,591,16,254.5,519,15,-1,1
1737,1.2404149,6107248,7910.9429,1602128,2075.2954,50429400,65323.055,772,16,140,523,15,-1,0
1738,1.0396119,1781696,3413.2107,1012592,1939.8314,34167008,65454.039,522,16,289.5,521,15,-1,1
1739,1.2352234,2884576,11052.016,530320,2031.8774,17104636,65535,261,16,679,518.5,15,-1,1
1740,1.1077057,9788416,11488.751,1689952,1983.5117,55835820,65535,852,16,804.5,533,15,-1,1
1741,1.0356309,25270688,14891.39,3669936,2162.6023,111212900,65535,1697,16,622,539.5,15,-1,1
1742,1.044109,1611936,2760.1643,1092976,1871.5343,38256988,65508.543,584,16,510,529.5,15,-1,1
1743,1.0622948,15299488,8833.4229,3546160,2047.4365,113506620,65535,1732,16,541,541,15,-1,1
1744,1.1218122,9690304,7454.0801,2514304,1934.08,85195504,65535,1300,16,1791,537.5,15,-1,1
1745,1.050307,9703456,7914.7275,2378400,1939.9674,80345912,65535,1226,16,1867,540.5,15,-1,1
1746,1.0535971,12011616,9282.5469,2475808,1913.2983,84798544,65532.105,1294,16,2027,542,15,-1,1
1747,1.0853544,10571040,9618.7803,2246176,2043.8362,72018952,65531.348,1099,16,670.5,542.5,15,-1,1
1748,1.0496788,2305664,3830.0066,1146560,1904.5847,39447672,65527.695,602,16,941,540,15,-1,1
1749,1.0771253,11425424,7673.2197,3183008,2137.6816,97581616,65535,1489,16,907,555,15,-1,1
1750,1.0610895,9914496,10116.833,1998800,2039.5918,64224300,65535,980,16,973,551,15,-1,1
1751,1.1446529,7505552,10352.485,1491248,2056.8938,47512876,65535,725,16,229.5,550,15,-1,1
1752,1.080722,13614016,7525.7139,3601952,1991.1288,118528760,65521.703,1809,16,308,554,15,-1,0
1753,1.1114116,3034944,4570.6987,1267456,1908.8193,43396632,65356.375,664,16,156.5,554,15,-1,1
1754,1.0515717,10749552,11185.798,1890720,1967.4506,62979136,65535,961,16,1366.5,558,15,-1,1
1755,1.0588573,3537984,9966.1523,816336,2299.5381,23264924,65535,355,16,1689,551.5,15,-1,1
1756,1.0430803,13350832,9709.6963,2747968,1998.5222,90110624,65535,1375,16,767,561.5,15,-1,1
1757,1.033897,12017792,8409.9316,2819872,1973.3184,93647168,65533.355,1429,16,1825,566,15,-1,1
1758,1.1987512,2751663.8,4827.4805,1079952,1894.6526,37335552,65500.969,570,16,1892,560.5,15,-1,1
1759,1.048657,6502608,11953.323,1059088,1946.8529,35651040,65535,544,16,1429,562,15,-1,1
1760,1.1099784,8346751.5,10578.899,1570272,1990.2053,51707116,65535,789,16,1952,566,15,-1,1
1761,1.0515673,10211328,10211.328,2021552,2021.552,65535000,65535,1000,16,1714,568.5,15,-1,1
1762,1.0297771,8653280,8930.1133,1925248,1986.8401,63503416,65535,969,16,1761.5,570,15,-1,1
1763,1.0590531,8352559.5,8646.542,1975312,2044.8364,63306808,65535,966,16,1326.5,573.5,15,-1,1
1764,1.0771629,11351152,8395.8223,2582000,1909.7633,88556240,65500.18,1352,16,130,580,15,-1,1
1765,1.0839442,7795200,9291.0605,1727759.9,2059.3086,54983864,65535,839,16,422,585,15,-1,1
1766,1.0288312,4691344,7108.0972,1275840,1933.0909,43248416,65527.902,660,16,1861.5,581,15,-1,1
1767,1.0887136,1829872,3279.3406,1042480,1868.2438,36563352,65525.719,558,16,336.5,580.5,15,-1,1
1768,1.1404185,1892240,10512.444,425184,2362.1333,11796300,65535,180,16,217.5,576.5,15,-1,1
1769,1.15715,2379472,9832.5293,517696.03,2139.2397,15859470,65535,242,16,802.5,583,15,-1,1
1770,1.0383899,2445552,3650.0776,1281040,1912,43908320,65534.809,670,16,893.5,589,15,-1,1
1771,1.0525577,12317679,9615.6748,2504768,1955.3224,83916064,65508.246,1281,16,1899.5,593.5,15,-1,1
1772,1.1122538,4285136,14379.651,579280,1943.8926,19529430,65535,298,16,1676.5,586,15,-1,1
1773,1.0235433,12638880,6648.543,3770208,1983.2761,124567370,65527.285,1901,16,705,604,15,-1,1
1774,1.0817676,5755872,10860.136,1019472,1923.5321,34733552,65535,530,16,364,596.5,15,-1,1
1775,1.0266095,8401216,8661.0479,1831088,1887.7196,63567688,65533.699,970,16,1798,602.5,15,-1,1
1776,1.0452387,662592,2032.4908,589296,1807.6565,21364410,65535,326,16,1725,596.5,15,-1,1
1777,1.030074,6064832,5759.5747,1947856,1849.8158,68995512,65522.801,1053,16,1943.5,606.5,15,-1,1
1778,1.0772786,10364224,7559.6089,2812464,2051.396,89848488,65535,1371,16,1987,611.5,15,-1,1
1779,1.0267349,3813488,3621.5461,2007600,1906.5527,68951712,65481.207,1053,16,1647,610,15,-1,1
1780,1.0604481,9755040,10580.304,1909328.1,2070.8547,60423272,65535,922,16,1340,614,15,-1,1
1781,1.0281872,30037040,11429.619,5326000,2026.6362,172051870,65468.746,2628,16,1691.5,628,15,-1,0
1782,1.0687632,4641504,8840.96,1069936,2037.9734,34405876,65535,525,16,317,612,15,-1,1
1783,1.2007067,1154992,9239.9355,256320,2050.5601,8191875,65535,125,16,804.5,606,15,-1,0
1784,1.021298,4889952,5344.21,1785456,1951.318,59964524,65535,915,16,765,621,15,-1,1
1785,1.0823833,11456096,7273.7119,3076112,1953.087,103193820,65519.887,1575,16,1746,631,15,-1,1
1786,1.0370643,6904512,12220.375,1150752,2036.7292,37027276,65535,565,16,403,627,15,-1,1
1787,1.054272,3229136,3576.0088,1665232,1844.1107,59160188,65515.16,903,16,1794.5,639,15,-1,1
1788,1.065124,4563392,12434.311,823711.94,2244.4468,24051344,65535,367,16,676,634,15,-1,1
1789,1.1030678,4666320,9542.5771,1009088.1,2063.5747,32046616,65535,489,16,580,638.5,15,-1,1
1790,1.15608,11355856,9542.7363,2315120,1945.479,77986648,65535,1190,16,1835.5,646,15,-1,0
1791,1.0487173,12784433,9980.041,2580976,2014.8135,83950336,65535,1281,16,800,645.5,15,-1,1
1792,1.0242246,15369168,9292.1211,3499776,2115.9468,108394890,65535,1654,16,1911.5,652.5,15,-1,1
1793,1.0251976,9916768,8660.9326,2190416,1913.0271,75037576,65535,1145,16,1955,648,15,-1,1
1794,1.1289356,7969136.5,9973.8877,1545792,1934.6583,52362464,65535,799,16,196.5,652.5,15,-1,1
1795,1.0316626,11845824,8873.2764,2647616,1983.2329,87454120,65508.703,1335,16,278,654.5,15,-1,1
1796,1.0476547,8049424,13152.653,1258192.1,2055.8694,40107420,65535,612,16,1357.5,649.5,15,-1,1
1797,1.0901099,12386736,8117.127,3188960,2089.751,99914296,65474.637,1526,16,329.5,657,15,-1,1
1798,1.0342455,12282032,9037.5508,2698352,1985.5424,89061648,65534.695,1359,16,433.5,661,15,-1,1
1799,1.0631695,9163136,10679.646,1686432,1965.5385,56229032,65535,858,16,905,657,15,-1,1
1800,1.0592583,11164384,10121.835,2208960,2002.6836,72285104,65535,1103,16,607.5,661.5,15,-1,1
1801,1.0822605,10615424,9783.8008,2220448,2046.4958,71105472,65535,1085,16,1651,667,15,-1,1
1802,1.0180574,4197456,4932.3809,1592960,1871.8684,55770284,65535,851,16,679.5,667,15,-1,1
1803,1.0566088,708992,2453.2595,525056,1816.8027,18939616,65535,289,16,1720.5,663,15,-1,1
1804,1.085182,2831792,8961.3672,643328,2035.8481,20686306,65462.992,316,16,475.5,664.5,15,-1,1
1805,1.0665118,10899952,12659.643,1788704,2077.4727,56425636,65535,861,16,1235.5,672.5,15,-1,1
1806,1.0904319,1462448,6330.9438,458848,1986.355,15138585,65535,231,16,361.5,669,15,-1,1
1807,1.0363029,10510416,11205.135,1853600,1976.1194,61471832,65535,938,16,844.5,677,15,-1,1
1808,1.0374848,3317392,3641.4841,1693792,1859.2667,59650960,65478.551,911,16,1690,678.5,15,-1,1
1809,1.0545981,11382016,12031.729,1864352,1970.7738,61996112,65535,946,16,1584.5,682.5,15,-1,1
1810,1.015878,4878912,4198.7192,2183376,1878.9811,75815992,65246.117,1162,16,1780.5,682.5,15,-1,1
1811,1.1134133,2742096,3695.5471,1356192,1827.7521,48620480,65526.254,742,16,1826.5,679,15,-1,1
1812,1.0975382,10171680,9374.8203,2048992,1888.4719,71105472,65535,1085,16,22,688,15,-1,1
1813,1.0276268,2687184,5791.3447,880080,1896.7241,30408002,65534.488,464,16,1553.5,681.5,15,-1,1
1814,1.0476896,13937472,10837.848,2608784,2028.6034,84278008,65535,1286,16,538,691,15,-1,1
1815,1.0363285,7046800,7593.5347,1763600,1900.431,60772928,65488.07,928,16,250.5,689.5,15,-1,1
1816,1.1263223,6848496,7247.0859,2016128,2133.4687,61217400,64780.316,945,16,1735,688.5,15,-1,1
1817,1.0408289,9857984,11848.538,1671024,2008.4423,54525120,65535,832,16,1280,689.5,15,-1,1
1818,1.1005253,9300176,10197.562,1849552,2028.0176,59767920,65535,912,16,880,696,15,-1,1
1819,1.1393342,7544880,10154.616,1459328,1964.1023,48692504,65535,743,16,491.5,692,15,-1,1
1820,1.0473801,12652384,12107.545,2135872,2043.8966,68484072,65535,1045,16,1200.5,693.5,15,-1,1
1821,1.083168,15637216,8735.875,3380576,1888.59,117307650,65535,1790,16,1860.5,702.5,15,-1,0
1822,1.0559884,12680768,10276.149,2407648,1951.0924,80870192,65535,1234,16,292,702.5,15,-1,1
