Object ID,Circularity Factor ,Total Intensity GFP,Mean Intensity GFP,Total Intensity mCherry,Mean Intensity mCherry,Total Intensity Brightfield,Mean Intensity Brightfield,Area ,Well ,Center Y ,Center X ,Parent Object ID (MO),Parent Trace ID,MO.R01
741,1.0384482,342608,17130.4,61328,3066.3999,1310700,65535,20,25,35,1041,2580,-1,1
742,1.0433514,452864,30190.934,54048,3603.2,983025,65535,15,25,18,1658,2582,-1,1
743,1.3074352,198656,16554.666,37168,3097.3333,786420,65535,12,25,30.5,1656.5,2582,-1,1
744,2.2826902,195488,6516.2666,88112,2937.0667,1966050,65535,30,25,32,1669,2582,-1,1
745,1.7419622,122864,5850.6665,62752,2988.1904,1376235,65535,21,25,33.5,1677,2582,-1,1
746,1.1335697,1482875,32952.777,188448,4187.7334,2949075,65535,45,25,40,1663.5,2582,-1,1
747,1.0134217,749824,35705.906,65392,3113.9048,1376235,65535,21,25,39,1685.5,2582,-1,1
748,1.9053434,161296,7331.6362,63792.004,2899.6365,1441770,65535,22,25,20,268.5,2583,-1,1
749,1.2356198,290880,20777.143,42640,3045.7144,917490,65535,14,25,14.5,1134.5,2585,-1,1
750,1.5142608,359664,35966.398,30080,3008,655350,65535,10,25,26,1702.5,2589,-1,1
751,1.1405343,2147533,37026.43,216048,3724.9656,3801030,65535,58,25,23,1781.5,2590,-1,1
752,1.1950249,1003296,25082.4,139920,3498,2621400,65535,40,25,39.5,1778,2590,-1,1
753,1.4076376,246736,22430.545,32640,2967.2727,720885,65535,11,25,47,1806.5,2590,-1,1
754,1.1087277,396096,24756,56048,3503,1048560,65535,16,25,52,1797,2590,-1,1
755,1.575101,201792,20179.199,30288,3028.8,655350,65535,10,25,31,500,2591,-1,1
756,1.2692031,1568376,30161.076,188400,3623.0769,3407820,65535,52,25,28,1227.5,2592,-1,1
757,1.0447053,438240,16855.385,88800,3415.3845,1703910,65535,26,25,36,1222.5,2592,-1,1
758,1.2405684,1890208,21479.637,306528,3483.2727,5767080,65535,88,25,23,913.5,2593,-1,1
759,1.4422227,817296,7567.5557,323104,2991.7036,7077780,65535,108,25,44.5,947.5,2594,-1,0
760,1.8606764,1180512,8943.2725,390528,2958.5454,8650620,65535,132,25,47,963.5,2594,-1,0
761,1.6809333,385760,6429.3335,180720,3012,3932100,65535,60,25,57,948,2594,-1,0
762,0.92924907,493663.97,37974.152,39712,3054.7693,851955,65535,13,25,49,1602.5,2596,-1,1
763,1.6738312,672720,9892.9414,208400,3064.7058,4456380,65535,68,25,34,1868.5,2597,-1,1
764,1.3139758,546943,34183.937,56544,3534,1048560,65535,16,25,50,1868,2597,-1,1
765,1.0790523,639920,39995,50608,3163,1048560,65535,16,25,31,862.5,2599,-1,1
766,1.2929281,71680,5973.3335,35168,2930.6667,786420,65535,12,25,32.5,875.5,2599,-1,1
767,1.4092836,2608880,20705.396,414000,3285.7144,8257410,65535,126,25,39.5,878,2599,-1,1
768,1.0348497,227391.98,17491.691,40768,3136,851955,65535,13,25,50.5,862,2599,-1,1
769,1.1906005,294608,22662.154,43840,3372.3076,851955,65535,13,25,46,1155,2600,-1,1
770,1.6056178,214512,11290.105,56672,2982.7368,1245165,65535,19,25,42,309,2602,-1,1
771,1.5659514,530432,23062.262,72784,3164.5217,1507305,65535,23,25,53,327.5,2602,-1,1
772,1.0524086,454848,32489.143,45584,3256,917490,65535,14,25,32.5,1010,2603,-1,1
773,1.6548518,210256,15018.286,40784,2913.1428,917490,65535,14,25,36.5,646.5,2609,-1,0
774,1.1499329,975920,15014.154,208880,3213.5386,4259775,65535,65,25,50.5,638.5,2609,-1,0
775,1.4360332,135968,6180.3638,63856,2902.5454,1441770,65535,22,25,65,655.5,2609,-1,0
776,2.0586281,807632,24473.697,98096,2972.606,2162655,65535,33,25,36,1753.5,2610,-1,1
777,1.671618,201120,8380,73520,3063.3333,1572840,65535,24,25,38,96,2611,-1,1
778,1.0494653,2077796.1,46173.246,158272,3517.1555,2949075,65535,45,25,45,1278.5,2613,-1,1
779,1.3103181,3289582,29635.873,485680,4375.4956,7274385,65535,111,25,55,1204.5,2616,-1,1
780,0.96583503,1392215,40947.5,142448,4189.647,2228190,65535,34,25,60.5,1086,2617,-1,1
781,1.1280077,242960,16197.333,46384,3092.2666,983025,65535,15,25,40,1714,2618,-1,1
782,1.97316,1554608,9537.4727,483920.03,2968.8345,10682205,65535,163,25,59.5,1719.5,2618,-1,1
783,1.2369776,2797020,31427.191,304720,3423.8203,5832615,65535,89,25,75,1705.5,2618,-1,1
784,1.0842301,781232,31249.279,82080,3283.2,1638375,65535,25,25,70,2015.5,2620,-1,1
785,1.156517,411264,19584,70800,3371.4285,1376235,65535,21,25,52,1572.5,2623,-1,1
786,1.135869,412320,21701.053,58784,3093.8948,1245165,65535,19,25,63,1583,2623,-1,1
787,1.1954619,208720,18974.545,35040,3185.4546,720885,65535,11,25,65.5,216,2625,-1,1
788,1.1105668,1296656,31625.756,147840,3605.8538,2686935,65535,41,25,52.5,1947.5,2626,-1,1
789,1.1694056,208960,13930.667,45072,3004.8,983025,65535,15,25,59.5,400.5,2627,-1,1
790,1.34224,2086174,32094.984,258528,3977.3538,4259775,65535,65,25,62.5,1480,2628,-1,1
791,1.2301337,76896,6990.5454,31551.998,2868.3635,720885,65535,11,25,73.5,1498.5,2628,-1,1
792,1.6438205,967888,16404.881,196272,3326.644,3866565,65535,59,25,61.5,1130,2630,-1,0
793,0.92230867,440064,31433.143,42464,3033.1428,917490,65535,14,25,55.5,1235.5,2631,-1,1
794,1.091119,65936,5994.1816,31216,2837.8181,720885,65535,11,25,66,1257.5,2631,-1,1
795,1.237551,2461549,35164.984,257376,3676.8,4587450,65535,70,25,65.5,1619.5,2635,-1,1
796,1.1448122,1338592,26771.84,181680,3633.6001,3276750,65535,50,25,58.5,744.5,2636,-1,1
797,1.2197311,2302628,37139.16,249504,4024.2581,4063170,65535,62,25,67.5,750,2636,-1,1
798,1.6276658,753856,27920.592,89328,3308.4443,1769445,65535,27,25,75,275,2639,-1,0
799,1.2313368,147520,14752,30144,3014.3999,655350,65535,10,25,94,269.5,2639,-1,0
800,2.1476394,605312,7861.1948,230864.02,2998.2339,5046195,65535,77,25,66,1018.5,2640,-1,1
801,1.1948594,591968,31156.211,56432,2970.1052,1245165,65535,19,25,69,999,2640,-1,1
802,1.2055511,1193517,36167.184,116384,3526.7878,2162655,65535,33,25,87.5,1030,2640,-1,1
803,1.5736309,508160,19544.615,89328,3435.6924,1703910,65535,26,25,63,352.5,2641,-1,1
804,2.0395385,139744,6075.8262,66368,2885.5652,1507305,65535,23,25,71.5,356,2641,-1,1
805,2.7304951,323760,5582.0688,168784,2910.0688,3801030,65535,58,25,82,354.5,2641,-1,1
806,1.2259802,3787344,6775.2129,1790800,3203.5779,36634064,65535,559,25,81.5,1351,2642,-1,1
807,1.3871691,700992,9602.6299,218688,2995.7261,4784055,65535,73,25,91.5,1331,2642,-1,1
808,1.0576814,730384,31755.826,77408,3365.5652,1507305,65535,23,25,103,1361,2642,-1,1
809,1.2787843,1694048,9463.9551,595488,3326.7485,11730765,65535,179,25,68,1560,2643,-1,1
810,1.2469896,1844672,14081.466,437920,3342.9009,8585085,65535,131,25,76.5,1758.5,2644,-1,1
811,1.23512,527632,35175.465,57632,3842.1333,983025,65535,15,25,93,808.5,2645,-1,1
812,1.6931342,194080,6469.3335,87952,2931.7334,1966050,65535,30,25,72,1431,2647,-1,1
813,1.1446603,1030813,44817.957,94655.992,4115.478,1507305,65535,23,25,91.5,1430,2647,-1,1
814,1.1036911,556496,37099.734,50192,3346.1333,983025,65535,15,25,81.5,1387.5,2648,-1,1
815,1.2336204,536544,28239.158,62432,3285.8948,1245165,65535,19,25,88.5,469,2650,-1,1
816,2.1577707,135376,7520.8887,53216,2956.4443,1179630,65535,18,25,88,484.5,2650,-1,1
817,1.1644804,254527.98,19579.076,42528,3271.3845,851955,65535,13,25,96.5,134.5,2651,-1,1
818,1.2007067,647024,25880.961,84400,3376,1638375,65535,25,25,100.5,109.5,2651,-1,1
819,1.0417859,548063,32239,62544,3679.0588,1114095,65535,17,25,75,1524.5,2652,-1,1
820,1.2549825,1005200,14782.353,223744,3290.353,4456380,65535,68,25,83,1536,2652,-1,1
821,1.0751763,346240,7869.0908,136080,3092.7273,2883540,65535,44,25,91.5,1536,2652,-1,1
822,1.4336309,1573168,9476.916,550080,3313.7349,10878810,65535,166,25,91,874.5,2653,-1,1
823,0.96972476,254640,16976,50480,3365.3333,983025,65535,15,25,98.5,854.5,2653,-1,1
824,1.8914014,1395808,7014.1104,597840,3004.2212,13041465,65535,199,25,99.5,1602,2654,-1,1
825,1.0758531,2086519,28979.43,319936,4443.5557,4718520,65535,72,25,89,1279.5,2656,-1,1
826,1.5694704,1720000,8557.2139,623008,3099.5422,13172535,65535,201,25,94,1292,2656,-1,1
827,2.0301177,449360,5835.8442,220288,2860.8831,5046195,65535,77,25,90,920.5,2658,-1,1
828,1.2217524,510400,21266.666,79008,3292,1572840,65535,24,25,89,1210.5,2659,-1,1
829,1.5555155,957760,5441.8184,528192,3001.0908,11534160,65535,176,25,102,1206,2659,-1,1
830,0.99755665,853248,23701.334,138160,3837.7778,2359260,65535,36,25,97.5,1190,2659,-1,1
831,1.2342595,477008,14454.788,107776,3265.9395,2162655,65535,33,25,110,1192,2659,-1,1
832,1.1615506,906832,33586.371,85728,3175.1111,1769445,65535,27,25,109,396,2660,-1,1
833,1.1195146,258336.02,23485.092,35120,3192.7273,720885,65535,11,25,111.5,405,2660,-1,1
834,1.0897142,280048,15558.223,56496,3138.6667,1179630,65535,18,25,83,515,2662,-1,1
835,1.7332234,1614784,5473.8442,902320,3058.7119,19332824,65535,295,25,106.5,519,2662,-1,1
836,1.0989892,626784,18993.455,98144,2974.0605,2162655,65535,33,25,123,524,2662,-1,1
837,1.9950128,106832,6677,47424,2964,1048560,65535,16,25,94.5,587.5,2663,-1,1
838,1.8021389,265440,6320,122272,2911.238,2752470,65535,42,25,105,601,2663,-1,1
839,0.97171626,186992,18699.199,34432,3443.2,655350,65535,10,25,100,696,2667,-1,1
840,1.2222274,525456,7961.4546,192416,2915.394,4325310,65535,66,25,109.5,663.5,2667,-1,1
841,1.2625554,340448,20026.354,53120,3124.7058,1114095,65535,17,25,125,688,2667,-1,1
842,1.3098129,769823.94,20258.525,117887.99,3102.3157,2490330,65535,38,25,95,1796.5,2669,-1,1
843,1.1553806,546288,20232.889,99296,3677.6296,1769445,65535,27,25,89.5,1646,2670,-1,1
844,1.170157,801504,28625.143,109536,3912,1834980,65535,28,25,109.5,1132.5,2671,-1,1
845,2.2675786,713648,9643.8916,218944,2958.7026,4849590,65535,74,25,117,1141,2671,-1,1
846,1.2590297,1444928,13893.538,320608,3082.7693,6815640,65535,104,25,106,1257,2674,-1,1
847,1.3338974,2616926,28444.848,323072,3511.6521,6029220,65535,92,25,109,553.5,2675,-1,1
848,1.099665,412000,31692.309,41040,3156.9231,851955,65535,13,25,107,1987.5,2677,-1,1
849,1.3709129,2199338,28196.641,286464,3672.6155,5111730,65535,78,25,109.5,774.5,2678,-1,1
850,1.1738217,1043209,40123.422,93632,3601.2307,1703910,65535,26,25,118,761.5,2678,-1,1
851,1.1195146,229472.02,20861.092,34176,3106.9092,720885,65535,11,25,122.5,284,2679,-1,1
852,1.2726639,628160,39260,51472,3217,1048560,65535,16,25,106.5,1498.5,2680,-1,1
853,1.3840359,130240,8140,46368,2898,1048560,65535,16,25,123,15.5,2682,-1,1
854,1.0151385,166608,12816,37968,2920.6155,851955,65535,13,25,124,1571.5,2684,-1,1
855,1.4745333,1008336,30555.637,102752,3113.697,2162655,65535,33,25,144.5,140.5,2685,-1,1
856,1.1740693,804544,32181.76,75936,3037.4399,1638375,65535,25,25,147.5,155.5,2685,-1,1
857,1.0723655,210576,14038.4,46336,3089.0667,983025,65535,15,25,134,919,2686,-1,1
858,1.4554637,725696,25024,87120,3004.1379,1900515,65535,29,25,136.5,410,2687,-1,1
859,1.0814525,882602,40118.273,89024,4046.5454,1441770,65535,22,25,113,1444,2690,-1,1
860,1.2345683,1386000,21656.25,252144,3939.75,4194240,65535,64,25,124,1424,2690,-1,1
861,1.1557931,473664,21530.182,71456,3248,1441770,65535,22,25,140,1842,2691,-1,0
862,1.2248239,876720,19482.666,147856,3285.689,2949075,65535,45,25,129.5,890,2692,-1,1
863,1.7688033,881952,18374,146416,3050.3333,3145680,65535,48,25,127.5,239,2693,-1,1
864,1.3083834,457279.97,35175.383,43088,3314.4614,851955,65535,13,25,119,1353,2694,-1,1
865,1.3660491,2016464,6905.6987,901840,3088.4932,19136220,65535,292,25,133,1470,2697,-1,1
866,1.0714028,284112,20293.715,46064,3290.2856,917490,65535,14,25,147.5,1491,2697,-1,1
867,1.5173972,315168,7329.4883,124880,2904.186,2818005,65535,43,25,156.5,1474,2697,-1,1
868,1.1991859,628176,18475.766,111792,3288,2228190,65535,34,25,121,1605.5,2699,-1,1
869,1.5893006,1893696,5844.7407,997680,3079.2593,21233340,65535,324,25,141,1608,2699,-1,1
870,1.4135848,677072,26041.23,77344,2974.7693,1703910,65535,26,25,147,1592.5,2699,-1,1
871,1.0333259,857872,28595.732,111120,3704,1966050,65535,30,25,133.5,714,2702,-1,1
872,1.111912,350944,19496.889,56384,3132.4443,1179630,65535,18,25,145,721,2702,-1,1
873,1.0216122,358400,18863.158,64496,3394.5264,1245165,65535,19,25,154.5,706,2702,-1,1
874,1.0620486,1515840,39890.527,124336,3272,2490330,65535,38,25,156,1882,2703,-1,1
875,1.1903093,589360,20322.758,104800,3613.7932,1900515,65535,29,25,137,334,2710,-1,1
876,1.3284673,808192,21268.211,117264,3085.8948,2490330,65535,38,25,149.5,310.5,2710,-1,1
877,1.2429885,460272,28767,48016,3001,1048560,65535,16,25,149,2012,2711,-1,1
878,1.7252654,439616,15700.571,85584,3056.5715,1834980,65535,28,25,144.5,219,2713,-1,1
879,1.2992622,480640.03,17801.482,85408,3163.2593,1769445,65535,27,25,153,212.5,2713,-1,1
880,1.1276544,78672,7867.2002,29088,2908.8,655350,65535,10,25,159.5,835.5,2715,-1,1
881,2.0668846,591872,7686.6494,232432,3018.5974,5046195,65535,77,25,164,847,2715,-1,1
882,1.5498237,4463969,30785.992,539104,3717.9587,9502575,65535,145,25,148,1767.5,2716,-1,1
883,1.3303298,2160544,12206.463,608432,3437.469,11599695,65535,177,25,156.5,1130,2720,-1,1
884,1.2392163,278352,23196,39568,3297.3333,786420,65535,12,25,148,1383,2722,-1,1
885,1.0340137,569232,31624,64992,3610.6667,1179630,65535,18,25,165,1383.5,2722,-1,1
886,1.7548816,641600,8670.2705,221728,2996.3242,4849590,65535,74,25,157.5,982,2724,-1,1
887,1.1423217,1499868,40536.973,142720,3857.2974,2424795,65535,37,25,160.5,514,2726,-1,1
888,1.2885836,2445168,11812.406,659488,3185.9324,13565745,65535,207,25,160,900.5,2727,-1,1
889,1.0512088,421680,12048,123776,3536.457,2293725,65535,35,25,166,1498.5,2731,-1,1
890,1.0378857,906496,24499.893,153168,4139.6758,2424795,65535,37,25,176,1494,2731,-1,1
891,1.6842776,138544,5328.6152,76176,2929.8462,1703910,65535,26,25,168,82,2733,-1,1
892,1.5341329,1777456,7468.3027,714576,3002.4202,15597330,65535,238,25,176.5,768,2734,-1,1
893,1.321406,497440,29261.176,54480,3204.7058,1114095,65535,17,25,180.5,786,2734,-1,1
894,1.1417513,887871.94,19301.564,163072,3545.0435,3014610,65535,46,25,158.5,533,2736,-1,1
895,1.8796873,2073232.1,9381.1406,665824,3012.7783,14483235,65535,221,25,169,547,2736,-1,1
896,1.076736,1070752,28939.244,131296,3548.5405,2424795,65535,37,25,173.5,533,2736,-1,1
897,1.0063978,569312,23721.334,77920,3246.6667,1572840,65535,24,25,160,1158,2737,-1,1
898,1.1882225,818096,29217.715,90352,3226.8572,1834980,65535,28,25,167.5,1156.5,2737,-1,1
899,2.123407,328000,9939.3936,98256,2977.4546,2162655,65535,33,25,162,999,2739,-1,1
900,1.091541,779584,22273.828,118351.99,3381.4856,2293725,65535,35,25,166.5,1651.5,2740,-1,1
901,1.1064,621808,23029.926,97072,3595.2593,1769445,65535,27,25,161,1982.5,2741,-1,1
902,0.98961802,479120,26617.777,60048,3336,1179630,65535,18,25,169.5,1995,2741,-1,1
903,1.3146867,950656,16390.621,174112,3001.9312,3801030,65535,58,25,187.5,1979,2741,-1,1
904,1.2307587,313856,6405.2246,147984,3020.0815,3211215,65535,49,25,177.5,471,2742,-1,0
905,1.4068429,4372112,7551.1436,1811056,3127.9033,37944764,65535,579,25,195.5,478,2742,-1,0
906,1.5277723,981743.94,9349.9424,322720,3073.5239,6881175,65535,105,25,197,498.5,2742,-1,0
907,1.812936,428479.97,9314.7822,134640,2926.9565,3014610,65535,46,25,163.5,808,2743,-1,1
908,1.4175822,788976,22542.172,116304,3322.9714,2293725,65535,35,25,170,1802.5,2745,-1,1
909,1.0631339,1078464,44936,76016,3167.3333,1572840,65535,24,25,169.5,1327.5,2747,-1,1
910,1.3026337,365808,21518.117,51584,3034.353,1114095,65535,17,25,176.5,29,2750,-1,1
911,1.3867494,599280,7585.8228,233312,2953.3164,5177265,65535,79,25,179.5,39.5,2750,-1,1
912,1.6137817,629536,6917.978,270000,2967.033,5963685,65535,91,25,189.5,47.5,2750,-1,1
913,1.2440293,3000144,18405.791,579072,3552.5889,10682205,65535,163,25,180.5,1701,2752,-1,1
914,1.1071082,344304,17215.199,77776,3888.8,1310700,65535,20,25,172.5,1475.5,2755,-1,1
915,1.0020686,232464.02,16604.572,46720,3337.1428,917490,65535,14,25,198.5,1446,2755,-1,1
916,1.1250002,252448,22949.818,37856,3441.4546,720885,65535,11,25,203.5,1483,2755,-1,1
917,1.1807394,197216,19721.6,33760,3376,655350,65535,10,25,210,1457,2755,-1,1
918,1.2391854,1601744,32034.881,178800,3576,3276750,65535,50,25,201,163.5,2756,-1,1
919,1.1117627,301920,30192,38608,3860.8,655350,65535,10,25,186,1586.5,2758,-1,1
920,0.95255665,703152,28126.08,97696,3907.8401,1638375,65535,25,25,206,719,2759,-1,1
921,1.1272158,818112,22111.135,118352,3198.7026,2424795,65535,37,25,186,1389.5,2760,-1,1
922,1.2610261,148736,8263.1113,53168,2953.7778,1179630,65535,18,25,201,957,2761,-1,1
923,1.4237682,140480,8263.5293,49616,2918.5881,1114095,65535,17,25,189.5,1152.5,2762,-1,1
924,1.1060094,432544,21627.199,63328,3166.3999,1310700,65535,20,25,196.5,1140.5,2762,-1,1
925,1.3858644,1250768,26057.666,144352,3007.3333,3145680,65535,48,25,182,1627,2763,-1,1
926,1.3271943,87552,7296,35344,2945.3333,786420,65535,12,25,187.5,1096,2765,-1,1
927,1.6242069,601296,21474.857,83184,2970.8572,1834980,65535,28,25,211,1092,2765,-1,1
928,1.7396718,68368,6215.2729,31903.998,2900.3635,720885,65535,11,25,194,1743.5,2766,-1,1
929,1.9405243,1273616,12486.432,316512,3103.0588,6684570,65535,102,25,199.5,1727,2766,-1,1
930,1.1054383,213168,16397.539,39600,3046.1538,851955,65535,13,25,181.5,1932,2767,-1,1
931,1.4986311,234144,7095.2729,97152,2944,2162655,65535,33,25,206,1945,2767,-1,1
932,1.0348497,441584,33968,39120,3009.2307,851955,65535,13,25,205,1868.5,2768,-1,1
933,1.1735051,605088,22410.666,84144,3116.4443,1769445,65535,27,25,190.5,378.5,2769,-1,1
934,1.2895015,1311344,10748.722,383392,3142.5574,7995270,65535,122,25,188,1415,2770,-1,1
935,1.2029185,504144,7100.6196,206672,2910.8733,4652985,65535,71,25,193,1426.5,2770,-1,1
936,1.1295234,1917336,31431.738,251360,4120.6558,3997635,65535,61,25,197.5,1404,2770,-1,1
937,1.7503219,954672,13638.172,229232,3274.7429,4587450,65535,70,25,191,633,2771,-1,1
938,1.6992558,84736,8473.5996,30128,3012.8,655350,65535,10,25,190.5,625.5,2771,-1,1
939,1.1704392,1133408,27644.098,134896,3290.1462,2686935,65535,41,25,196,603.5,2771,-1,1
940,1.3766528,565520,8440.5967,195504,2917.9702,4390845,65535,67,25,206.5,606.5,2771,-1,1
941,1.7575709,328128,7133.2173,135856,2953.3914,3014610,65535,46,25,210.5,633,2771,-1,1
942,1.2509344,1138496,28462.4,163184,4079.6001,2621400,65535,40,25,215.5,642,2771,-1,1
943,1.1041793,229072,14317,49904,3119,1048560,65535,16,25,216,603.5,2771,-1,1
944,1.019973,1011920,31622.5,119312,3728.5,2097120,65535,32,25,193.5,1553.5,2772,-1,1
945,0.95673343,480096,26672,68080,3782.2222,1179630,65535,18,25,188.5,1589.5,2775,-1,1
946,1.1747233,807086,29892.074,103664,3839.4075,1769445,65535,27,25,199.5,1581,2775,-1,1
947,2.5023955,247536,5381.2173,132448,2879.3044,3014610,65535,46,25,207.5,1607,2775,-1,1
948,1.1906005,90944,6995.6924,37472,2882.4614,851955,65535,13,25,204.5,564.5,2776,-1,1
949,1.1954619,160336,14576,33616,3056,720885,65535,11,25,217,566.5,2776,-1,1
950,1.332059,273536,16090.353,50992,2999.5293,1114095,65535,17,25,195,1505.5,2777,-1,1
951,1.0741793,740240,29609.6,101424,4056.96,1638375,65535,25,25,204.5,1493,2777,-1,1
952,1.1480194,897024,27182.545,108880,3299.394,2162655,65535,33,25,196,1025.5,2778,-1,1
953,1.9277589,2895440,14848.41,621536,3187.364,12779325,65535,195,25,208.5,1038.5,2778,-1,1
954,1.0821435,260976.02,23725.092,32176,2925.0908,720885,65535,11,25,203,1760,2783,-1,1
955,1.0830135,1751325,33043.867,228944,4319.6982,3473355,65535,53,25,212.5,809.5,2784,-1,1
956,2.0236824,211680,10080,61360,2921.9048,1376235,65535,21,25,204.5,982.5,2785,-1,1
957,1.3785345,4953399,16905.799,980320,3345.802,19201756,65535,293,25,215,993,2785,-1,1
958,1.2729074,322960,23068.572,54304,3878.8572,917490,65535,14,25,200.5,700.5,2786,-1,1
959,2.2595488,223824,5595.6001,115712,2892.8,2621400,65535,40,25,210.5,677,2786,-1,1
960,1.9390838,85904,5726.9331,44432,2962.1333,983025,65535,15,25,211.5,685,2786,-1,1
961,1.2241849,738752,28413.539,78384,3014.7693,1703910,65535,26,25,230.5,684.5,2786,-1,1
962,1.1791168,280304,12187.131,68624,2983.6521,1507305,65535,23,25,215.5,1187.5,2787,-1,1
963,1.4952286,3073232,25190.426,431008,3532.8525,7995270,65535,122,25,209,1326,2788,-1,1
964,1.2063625,1050288,8976.8203,359856,3075.6924,7667595,65535,117,25,209.5,1912,2790,-1,1
965,1.019973,944224,29507,116352,3636,2097120,65535,32,25,238.5,1898.5,2790,-1,1
966,1.545434,1596000,14250,342768,3060.4285,7339920,65535,112,25,222.5,1348.5,2791,-1,1
967,1.1224334,1164048,28391.414,144640,3527.8049,2686935,65535,41,25,235,1345,2791,-1,1
968,1.5518699,871936,16146.963,194288,3597.926,3538890,65535,54,25,240.5,1966.5,2793,-1,0
969,1.1733277,102480,10248,30496,3049.6001,655350,65535,10,25,247,1793.5,2796,-1,1
970,1.1599503,645952,32297.6,70608,3530.3999,1310700,65535,20,25,214,290.5,2797,-1,1
971,1.1714021,456144,26832,54720,3218.8235,1114095,65535,17,25,222.5,312,2797,-1,1
972,1.437062,2384192,11037.926,706224,3269.5557,14155560,65535,216,25,223.5,1291,2798,-1,1
973,1.0967372,596397,37274.812,70864,4429,1048560,65535,16,25,220,1304,2798,-1,1
974,1.1383052,478496,23924.801,68896,3444.8,1310700,65535,20,25,237,1276,2798,-1,1
975,1.0583496,619264,25802.666,87328,3638.6667,1572840,65535,24,25,231.5,1516.5,2799,-1,1
976,1.9001535,391264,11507.765,101936,2998.1177,2228190,65535,34,25,242.5,1530,2799,-1,1
977,1.8662337,76768,6978.9092,32112,2919.2727,720885,65535,11,25,249,1539,2799,-1,1
978,1.5747843,141568,7078.3999,57632,2881.6001,1310700,65535,20,25,225,831,2800,-1,1
979,1.0168295,850544,32713.23,106336,4089.8462,1703910,65535,26,25,227,814,2800,-1,1
980,1.8592506,159200,6633.3335,70064,2919.3333,1572840,65535,24,25,230,828.5,2800,-1,1
981,1.0675667,220768,7612.6895,81008,2793.3794,1900515,65535,29,25,236,849.5,2800,-1,1
982,1.0639913,329584,19387.295,55328,3254.5881,1114095,65535,17,25,238.5,812.5,2800,-1,1
983,1.5286949,2873136.2,9706.541,917808,3100.7026,19398360,65535,296,25,245.5,843,2800,-1,1
984,1.5640766,70912,6446.5454,32496,2954.1819,720885,65535,11,25,244,824,2800,-1,1
985,1.0014978,131824,13182.4,30688,3068.8,655350,65535,10,25,258,827,2800,-1,1
986,1.9365749,1301232,6196.3428,626944,2985.4475,13762350,65535,210,25,235,947,2801,-1,1
987,1.7058842,76416,6368,36208,3017.3333,786420,65535,12,25,230,963,2801,-1,1
988,1.9030605,81728,5448.5332,43696,2913.0667,983025,65535,15,25,232.5,1218.5,2802,-1,0
989,1.226506,1822053,37184.754,220064,4491.1021,3211215,65535,49,25,224.5,1390.5,2803,-1,1
990,1.3715014,608334,35784.352,59952,3526.5881,1114095,65535,17,25,238.5,1474,2804,-1,1
991,0.9957882,972464,27784.686,117648,3361.3713,2293725,65535,35,25,220.5,173.5,2806,-1,1
992,1.076736,1355931,36646.785,145616,3935.5676,2424795,65535,37,25,226,448,2810,-1,1
993,1.2066275,2431264,9279.6338,855968,3267.0535,17170170,65535,262,25,251,462,2810,-1,1
994,1.0866358,811680,40584,64656,3232.8,1310700,65535,20,25,231.5,1751.5,2811,-1,1
995,1.7455022,1800464,16670.963,357552,3310.6667,7077780,65535,108,25,233,1100.5,2813,-1,1
996,1.4226031,153664,8536.8887,52288,2904.8889,1179630,65535,18,25,244,1112.5,2813,-1,1
